ticker,shortName,sector,industry,rank,score_FINAL_adj,rating,data_completeness,score_valuation,score_profitability,score_growth,score_financial,score_momentum,score_fundamental_momentum,score_income,revenue_trend,ebitda_trend,margin_trend,debt_trend,fcf_trend,earnings_consistency,revenue_r2,ebitda_r2,revenue_cagr,ebitda_cagr,revenue_qoq,ebitda_qoq,revenue_accel,margin_accel,lastPrice,priceVs50dMA,priceVs200dMA,priceVs52wHigh,priceVs52wLow,position52w,beta,marketCap,dividendYield,liquidity_flag,trailingPE,forwardPE,priceToBook,enterpriseToEbitda,returnOnEquity,profitMargins,operatingMargins,revenueGrowth,earningsGrowth,debtToEquity,currentRatio,freeCashflow
CTVA,"Corteva, Inc.",Basic Materials,Agricultural Inputs,280,4.6585822141560795,Débil,89.7,3.552631578947368,5.789473684210526,1.5789473684210527,6.315789473684211,7.0,5.050000000000001,2.8947368421052633,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,-0.004304246099795727,0.0260806572492543,,,82.02999877929688,-0.014166785492677691,0.05142603621218589,-0.0982741697340126,0.35508381563222735,0.706259200896891,0.577,54730088448.0,0.89,False,49.715153,19.931868,2.1747658,13.287,0.04256,0.056649998,0.3013,-0.012,-0.099,19.191,1.516,2417250048.0
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,119,5.251652163009405,Neutral,89.7,3.636363636363636,6.763636363636363,7.7272727272727275,1.0000000000000002,7.672727272727272,4.71909090909091,8.363636363636363,0.015090217807252039,0.021475945828906405,0.006306097103889989,0.020454675076310113,0.13344762526548004,,0.9875752567781676,0.9560920255525147,0.06231445736512886,0.09000933946366318,0.0,0.0,,,207.125,-0.015308184173619566,0.022515583334958178,-0.09851584261838442,0.22559171597633143,0.6274687294272548,0.59,23520174080.0,3.11,False,19.822966,16.70935,10.704873,14.924,0.53718,0.09134,0.14142,0.137,0.36,364.507,0.314,790974976.0
DELL,Dell Technologies Inc.,Technology,Computer Hardware,23,5.928105866547245,Neutral,89.7,5.503246753246754,4.38961038961039,9.285714285714285,3.2142857142857144,9.805194805194805,6.634415584415584,1.1688311688311688,0.14166860011014926,0.21147204098789468,0.09389336323784284,0.033804301986256835,-1.3968371753788507,,0.9974945859714567,0.9886669213127388,0.7733886426784273,1.3336378191861629,0.12831904013689974,0.2574178940529648,,,590.8400268554688,0.2921580132545889,1.2043810293384012,-0.002296476096810718,4.360551867677996,0.9971783618728344,1.409,375706484736.0,0.45,False,34.39508,20.609245,-267.1372,21.542,0.811645,0.07525,0.12020001,0.577,2.729,63.951,0.962,6033375232.0
DE,Deere & Company,Industrials,Farm & Heavy Construction Machinery,339,4.453037979601748,Débil,89.7,1.8661971830985913,4.267605633802817,3.3098591549295775,4.788732394366197,9.788732394366198,4.701408450704226,2.3943661971830985,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.025593271800280062,0.0013973283235076792,,,687.1749877929688,0.09683704193250953,0.19492110102453397,-0.026498855622812956,0.5870092096835307,0.9314533413697184,0.911,185289277440.0,0.97,False,38.157135,30.26345,6.619819,27.697,0.18242,0.10168,0.13372,0.049,0.074,230.298,2.132,4516250112.0
DAL,"Delta Air Lines, Inc.",Industrials,Airlines,234,4.842807770762506,Débil,89.7,9.066901408450704,3.309859154929577,4.295774647887324,2.3591549295774645,6.492957746478873,4.701408450704226,3.028169014084507,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.04770013042496266,-0.03446948601851484,,,79.53500366210938,-0.06110847083387194,0.06218674990513806,-0.16873951022042888,0.4453026287862869,0.6028291183790743,1.291,52307337216.0,1.1,False,13.190713,9.292197,2.384793,8.972,0.20125,0.05784,0.07921,0.187,-0.254,96.649,0.424,2817374976.0
DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,204,4.936932163009404,Débil,89.7,7.8181818181818175,7.4,4.2272727272727275,9.363636363636363,1.4,2.1763636363636367,5.181818181818182,0.013977547758845483,-0.011830348118670196,-0.39965192431415897,0.16311863190824852,0.13344762526548004,,0.9746796044278803,0.9680203900928094,0.057583579163037024,-0.04616532342163704,0.010049327858572888,-0.008126157561409064,,,80.12000274658203,-0.1472023005251536,-0.21762012053471713,-0.3448360230061164,0.03554352780899617,0.06122000771553933,1.15,10910891008.0,2.4299999999999997,False,11.396871,9.623308,4.7594156,7.163,0.42558,0.18361,0.15233,0.057,0.011,20.521,2.747,871420352.0
DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,34,5.840185878489328,Neutral,89.7,8.154761904761907,5.238095238095238,7.5,4.523809523809525,5.904761904761905,4.823809523809524,7.619047619047619,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.1735924079516609,0.328920018164499,,,48.584999084472656,0.056742381590315416,0.10431746620614968,-0.07825841236060227,0.543851257847876,0.8057909173480535,0.426,53443497984.0,2.64,False,10.561956,9.062522,1.3382454,7.197,0.11522,0.17464,0.41077,0.642,0.44,28.488,0.717,782625024.0
DLTR,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores,84,5.462861477832512,Neutral,89.7,5.928571428571429,5.914285714285714,8.571428571428571,4.285714285714286,3.8571428571428568,6.631428571428572,1.1428571428571428,0.016636447217692793,0.11092221797716317,0.00961507881922464,0.041344624583799436,-0.005120576554084547,,0.9998192398501806,0.8715279881152621,0.06882565494504611,0.5445692710711902,0.016244804656537718,0.1942377276080353,,,113.8499984741211,-0.10103896939567791,-0.03224697232599383,-0.20049158374914966,0.34399714879141907,0.5051135114252226,0.662,21374842880.0,1.42,False,13.960784,14.4059925,6.24185,11.064,0.46032003,0.08035,0.062090002,0.07,1.972,223.945,1.134,1049587520.0
DPZ,Domino's Pizza Inc,Consumer Cyclical,Restaurants,369,4.319401630094044,Débil,89.7,6.136363636363636,6.527272727272727,4.454545454545454,5.90909090909091,2.6363636363636362,1.6390909090909092,7.090909090909091,0.004933280409723589,0.0034134026705630043,0.0021259571746187296,-0.0012599880746759758,0.009700554501770934,,0.7499999999999999,0.7499999999999999,0.01989622766454735,0.013731569835109037,0.009899117567961562,0.006842375863823723,,,299.1050109863281,-0.10890905904539538,-0.1726727947056147,-0.32382726124939953,0.060656067327404806,0.10667297153930853,0.946,9894913024.0,2.64,False,16.965685,14.339293,-2.4836833,14.583,0.30898002,0.118640006,0.19084999,0.043,0.068,128.294,1.538,531496512.0
DLR,"Digital Realty Trust, Inc.",Real Estate,REIT - Specialty,323,4.5074983908045985,Débil,89.7,1.75,2.833333333333333,5.583333333333333,7.0,8.166666666666668,4.771666666666668,2.0,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.06732335262576401,0.10618873530817212,,,184.16000366210938,-0.017105629855579396,0.024322335711345344,-0.11521089813534457,0.25938592396983795,0.6126636030061281,1.037,69573206016.0,2.7,False,89.86342,63.715286,2.552655,27.416,0.02912,0.11825,0.25882,0.299,-0.587,67.944,0.89,3768482048.0
D,"Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric,126,5.223726516052318,Neutral,89.7,4.137931034482759,4.448275862068965,5.172413793103448,5.862068965517242,7.206896551724137,4.775862068965519,8.96551724137931,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.03839756244703651,-0.07876212815533981,,,64.125,-0.05872941314622915,-0.001646407678565165,-0.12145499383477187,0.14816472694717997,0.4827887981330223,0.622,56399601664.0,4.2,False,22.18858,16.806845,2.0203214,13.808,0.08281,0.13984999,0.29219,0.176,-0.58,160.459,0.809,-9181124608.0
DG,Dollar General Corporation,Consumer Defensive,Discount Stores,309,4.543064039408867,Débil,89.7,5.857142857142857,4.428571428571428,6.857142857142857,5.285714285714286,5.314285714285714,3.078571428571429,1.7142857142857144,0.010587669265972103,0.04011658747508329,0.058446736125877065,0.0017269142900771678,-0.11013698235382245,,0.9824247237971335,0.9458006349954124,0.043225815284394065,0.17311933577412897,0.013061829645077747,0.05738637604551994,,,124.4800033569336,0.003804614186268207,-0.01894795918693115,-0.2132970779439196,0.3088003717478036,0.4653042356928644,0.235,27457964032.0,1.92,False,16.163637,15.047393,2.9560838,11.536,0.19692,0.03903,0.06813,0.052,0.333,169.811,1.209,1738019712.0
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,271,4.696806568144498,Débil,89.7,5.535714285714286,3.8571428571428568,7.142857142857142,3.4523809523809526,4.190476190476191,4.823809523809524,5.476190476190476,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.13064530555943693,0.15883340481860148,,,195.7100067138672,-0.01631216486776843,0.07053143240594517,-0.09769475927216609,0.43766992370430624,0.7376502007412057,0.414,54813872128.0,2.26,False,37.285713,10.561084,1.4491092,6.173,0.034930002,0.09029,0.48466998,0.525,1.795,28.678,0.467,5035500032.0
DXCM,"DexCom, Inc.",Healthcare,Medical Devices,49,5.701393103448276,Neutral,89.7,1.6228070175438598,8.052631578947368,7.894736842105264,6.666666666666666,7.701754385964912,4.714035087719299,6.315789473684211,0.019451694792271483,0.025099829187149703,0.009330299824089037,0.0045345467666636635,0.02253610897088035,,0.9952439880283319,0.9466072456018746,0.08098825420660127,0.10571293560709794,0.03140374333113602,0.08496473982908638,,,87.91999816894531,0.05622040995751232,0.22543926909829182,-0.05043743202348727,0.624838258527912,0.8786382060536723,1.419,33172805632.0,1.24,False,34.74601,28.138834,12.65583,23.097,0.38491002,0.20118,0.24327,0.131,0.436,53.346,1.733,1021162496.0
DASH,"DoorDash, Inc.",Consumer Cyclical,Internet Retail,407,4.11531987460815,Débil,89.7,1.227272727272727,2.3454545454545452,5.090909090909091,7.2727272727272725,5.345454545454546,4.71909090909091,5.181818181818182,0.015090217807252039,0.021475945828906405,0.006306097103889989,0.020454675076310113,0.13344762526548004,,0.9875752567781676,0.9560920255525147,0.06231445736512886,0.09000933946366318,0.0794782851975904,0.0637037037037037,,,193.9499969482422,-0.055125260098798035,0.028219152752929855,-0.3206655098135125,0.353454270399457,0.3561884454869352,1.788,84059799552.0,2.4299999999999997,False,101.57068,23.821249,8.471986,57.956,0.088870004,0.05292,0.03862,0.356,-0.3,33.276,1.368,5147500032.0
DOW,Dow Inc.,Basic Materials,Chemicals,300,4.5667854809437385,Débil,89.7,6.513157894736842,1.3684210526315788,6.578947368421053,3.4210526315789473,3.3684210526315788,5.050000000000001,9.473684210526315,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.050545312344600954,0.5196821568960318,,,29.584999084472656,-0.02141414229526406,-0.06757375072771943,-0.3077913176304947,0.43268760699625464,0.40448162446684727,0.424,21374062592.0,4.65,False,29.618169,16.300964,1.3476955,9.698,-0.0554,-0.03129,0.11594,0.197,0.143,111.913,1.749,237624992.0
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,182,5.039184451410658,Neutral,89.7,7.318181818181818,4.072727272727272,2.3636363636363633,9.363636363636363,5.090909090909091,4.71909090909091,2.090909090909091,0.015090217807252039,0.021475945828906405,0.006306097103889989,0.020454675076310113,0.13344762526548004,,0.9875752567781676,0.9560920255525147,0.06231445736512886,0.09000933946366318,4.8024374273723457e-05,-0.033078790676792716,,,140.02999877929688,-0.04259931396906025,-0.06391897427968529,-0.2053682965651068,0.06284629054494784,0.18619291161000395,1.371,39166570496.0,1.3,False,13.361642,11.950542,1.650363,10.754,0.12632,0.09154,0.1299,0.0,-0.048,29.451,6.011,2413900032.0
DUK,Duke Energy Corporation (Holdin,Utilities,Utilities - Regulated Electric,67,5.585919143876337,Neutral,89.7,6.810344827586206,6.655172413793104,4.655172413793103,4.137931034482758,7.03448275862069,4.775862068965519,7.068965517241379,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.0025673391347586397,0.008435478026475228,,,118.2699966430664,-0.043002218378157764,-0.047378202679887016,-0.12060378732198385,0.03836695911384025,0.21223878790997572,0.364,92215377920.0,3.69,False,17.811747,16.489782,1.7154005,11.22,0.098570004,0.15995,0.27503002,0.011,0.106,162.155,0.661,-4477374976.0
EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals,108,5.316458802177858,Neutral,89.7,8.81578947368421,3.9473684210526314,6.842105263157895,2.8947368421052633,3.31578947368421,5.050000000000001,10.0,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.026160540307896985,0.032116788321167884,,,66.44000244140625,-0.05773831048959244,-0.06295238473382148,-0.20402536909780455,0.18410269900920073,0.37755856876484833,1.087,7595860992.0,5.16,False,17.302084,9.605987,1.2460382,8.824,0.07334,0.04986,0.12893,0.099,0.325,88.518,1.498,544625024.0
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,160,5.098186569872958,Neutral,89.7,5.0,3.1578947368421053,6.315789473684211,8.421052631578947,4.263157894736842,5.050000000000001,6.315789473684211,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.010118549682686563,0.019317533313794034,,,129.1999969482422,-0.0557143393417614,-0.05759992469375497,-0.1821749781729194,0.39697782382251834,0.5605746813516678,1.085,17447553024.0,1.88,False,55.450645,16.221455,1.2671263,11.863,0.01792,0.00787,0.14239,0.04,1.496,22.902,2.427,1835250048.0
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,73,5.568768150470219,Neutral,89.7,2.727272727272727,8.636363636363635,8.363636363636363,3.1818181818181817,9.454545454545455,4.71909090909091,1.4545454545454546,0.015090217807252039,0.021475945828906405,0.006306097103889989,0.020454675076310113,0.13344762526548004,,0.9875752567781676,0.9560920255525147,0.06231445736512886,0.09000933946366318,0.03481555954091548,0.0828960932824939,,,112.54000091552734,0.03654336567605898,0.13053944145613294,-0.05674293088988902,0.44226580693998896,0.8359980841939763,1.339,50078076928.0,1.14,False,23.641806,16.74324,10.735,16.929,0.46611,0.18571,0.2157,0.148,0.55,153.012,1.019,1579624960.0
EIX,Edison International,Utilities,Utilities - Regulated Electric,60,5.645727705112961,Neutral,89.7,9.353448275862068,8.689655172413794,5.603448275862069,2.7586206896551726,1.4310344827586208,4.775862068965519,9.827586206896552,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,-0.009485407751903008,0.04059252726072959,,,55.71500015258789,-0.20344783984336468,-0.18563775529539517,-0.3173854428744439,0.07144231062669015,0.12542201730546557,0.614,21439911936.0,6.4,False,5.749742,8.567716,1.2288537,7.395,0.19734,0.19281,0.26899,-0.041,0.551,228.042,0.662,82375000.0
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,346,4.42399056261343,Débil,89.7,0.5263157894736845,7.684210526315789,4.473684210526316,3.421052631578948,6.0,5.050000000000001,4.2105263157894735,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.02371706845320249,0.02195053129073944,,,274.5,-0.012103797840088193,0.004914379098366561,-0.11242603550295849,0.12893275755706357,0.4741379310344828,0.89,76950200320.0,1.07,False,36.84564,29.151484,7.6526346,20.709,0.21956,0.12566,0.18521999,0.097,0.033,138.023,1.841,1474824960.0
DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,181,5.039603302574065,Neutral,89.7,6.76056338028169,4.619718309859154,4.190140845070422,8.450704225352112,3.8309859154929575,4.701408450704226,3.3098591549295775,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.01695972313866459,0.00983972156986358,,,189.5800018310547,-0.0671111060374775,-0.09838678468905593,-0.20190282970845042,0.19255206536487823,0.38958892492114916,1.146,25532676096.0,1.11,False,22.92382,16.303455,3.31422,14.077,0.14914,0.13475999,0.18691999,0.069,0.141,42.316,1.979,906472128.0
ETN,"Eaton Corporation, PLC",Industrials,Specialty Industrial Machinery,340,4.452492083535697,Débil,89.7,1.7253521126760563,4.971830985915492,4.929577464788732,4.190140845070422,7.873239436619718,4.701408450704226,3.3098591549295775,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.05273122430934751,0.04666561516843775,,,409.82000732421875,-0.013164847545942271,0.06849831568307585,-0.142635967940965,0.313862552334633,0.5894749959309895,1.168,159135252480.0,1.11,False,41.68057,25.395433,7.85702,26.387,0.19684,0.12752,0.16563,0.214,-0.159,105.059,1.24,3106125056.0
EW,Edwards Lifesciences Corporatio,Healthcare,Medical Devices,255,4.794645372050818,Débil,89.7,1.6666666666666667,5.87719298245614,4.649122807017544,9.56140350877193,3.75438596491228,4.714035087719299,6.315789473684211,0.019451694792271483,0.025099829187149703,0.009330299824089037,0.0045345467666636635,0.02253610897088035,,0.9952439880283319,0.9466072456018746,0.08098825420660127,0.10571293560709794,0.0331244964575057,0.048014322336625344,,,88.30999755859375,-0.0049891658787806215,0.03915020031787275,-0.08287467485103595,0.22143841713131063,0.6673612988159128,0.852,50907648000.0,1.24,False,52.57143,26.152306,4.79609,24.048,0.09175,0.15431,0.29839,0.136,-0.254,6.568,4.522,1232412544.0
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,238,4.835230213464696,Débil,89.7,1.369047619047619,6.571428571428571,7.857142857142858,6.904761904761904,5.238095238095238,4.823809523809524,0.9523809523809523,0.016471287956867288,0.05091917701449848,0.36932751540041064,-0.061522486012124775,-0.4830644665027026,,0.3470229363293961,0.7821098565563036,0.06720437263488721,0.22229825094314082,0.04182715815042018,0.16161616858143757,,,,0.012213388140917547,0.022511054897155658,-0.14048375935592078,,0.5924188882142336,0.642,52925640704.0,0.0036000002,False,59.743587,21.720531,7.7727118,30.355,0.16458,0.13803001,0.25881,0.189,0.975,26.43,1.209,1692499968.0
EMR,Emerson Electric Company,Industrials,Specialty Industrial Machinery,169,5.0865503642544905,Neutral,89.7,4.929577464788732,5.32394366197183,5.246478873239437,3.7323943661971835,7.366197183098591,4.701408450704226,6.197183098591549,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.017471064283565044,0.03114894808180392,,,147.2913055419922,-0.02172194047897813,0.026827400843904003,-0.11456984946202464,0.20100542679380462,0.5639740458016973,1.233,82159091712.0,1.52,False,32.300724,20.324928,4.0315123,15.348,0.128,0.13828,0.26924,0.07,0.23,67.677,0.896,3706249984.0
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,230,4.849723411978222,Débil,89.7,7.587719298245614,2.9999999999999996,1.2280701754385963,4.912280701754385,7.298245614035087,4.714035087719299,7.017543859649122,0.019451694792271483,0.025099829187149703,0.009330299824089037,0.0045345467666636635,0.02253610897088035,,0.9952439880283319,0.9466072456018746,0.08098825420660127,0.10571293560709794,0.0034827117638681856,-0.040510522915581264,,,417.2607116699219,0.04987782143784614,0.15168085657441588,-0.04350652927305643,0.5181949922497522,0.8824083746587477,0.696,90451845120.0,1.67,False,18.446703,14.11937,2.0150156,9.988,0.11133,0.02468,0.04559,0.014,-0.131,68.953,1.518,4306375168.0
ENPH,"Enphase Energy, Inc.",Technology,Solar,454,3.657404388714734,Débil,89.7,5.162337662337662,2.5194805194805197,0.8116883116883117,7.337662337662337,1.1948051948051948,4.779220779220781,4.220779220779221,0.05683803857620076,0.10773810007810213,0.042403435118153955,6.216447174862654e-05,0.0447595655855442,,0.9972040768683221,0.9686443918748547,0.2547803986419861,0.4571519792485952,-0.050935058652910196,0.07049485940098905,,,36.2599983215332,-0.07174166662741643,-0.11733637320331436,-0.5082723308715323,0.40651661448926313,0.21851539452738122,1.643,4791564800.0,1.09,False,35.90099,15.943506,4.0541143,22.81,0.12996,0.100880004,0.17981,-0.196,-0.035,51.899,3.451,78322752.0
ETR,Entergy Corporation,Utilities,Utilities - Regulated Electric,357,4.384401902497028,Débil,89.7,1.03448275862069,5.724137931034482,4.827586206896552,4.827586206896552,7.172413793103448,4.775862068965519,2.2413793103448274,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.01465958652634006,0.010343259269994113,,,103.11499786376953,-0.053514997780815254,-0.02603078028268835,-0.1294639268571589,0.18007550771079806,0.5064370088113785,0.481,49266024448.0,2.5,False,26.372122,20.201199,2.639575,14.234,0.10248999,0.13329001,0.24458,0.059,-0.019,186.77,0.912,-4400858112.0
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,6,6.728865681444993,Buena,89.7,7.738095238095238,7.714285714285714,8.214285714285714,7.857142857142858,6.428571428571428,4.823809523809524,8.095238095238095,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.13368687183334407,0.15167639518165138,,,145.22000122070312,0.00939189887385683,0.11604982322963031,-0.05799168901982921,0.4294714166817908,0.8299410542268048,0.272,76172132352.0,2.82,False,11.29238,9.857868,2.3949468,5.475,0.22507,0.25733,0.40717998,0.587,1.094,25.891,1.851,4478750208.0
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,173,5.072345723242275,Neutral,89.7,9.155844155844155,1.5194805194805194,2.5,8.766233766233766,3.5844155844155843,4.779220779220781,8.766233766233766,0.05683803857620076,0.10773810007810213,0.042403435118153955,6.216447174862654e-05,0.0447595655855442,,0.9972040768683221,0.9686443918748547,0.2547803986419861,0.4571519792485952,0.011038631708818417,0.0297489260637691,,,117.48999786376953,0.13847779695743312,-0.13649788211737324,-0.47202625325228265,0.6081302746204424,0.2972502700459593,1.383,6060954112.0,2.37,False,15.941655,8.355385,1.7224243,7.178,0.111770004,0.07151,0.10936,0.045,0.263,4.326,2.755,650156096.0
EQT,EQT Corporation,Energy,Oil & Gas E&P,429,3.9585471264367817,Débil,89.7,7.321428571428571,4.904761904761904,0.7142857142857142,4.761904761904762,1.4285714285714284,4.823809523809524,1.9047619047619047,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,-0.03121495562161722,-0.08744356056626416,,,50.290000915527344,-0.04840655092269286,-0.10204845232317783,-0.2630421905696462,0.04901962694049522,0.11576359189789884,0.576,31457202176.0,1.31,False,11.668214,12.993757,1.2453877,5.815,0.11078,0.29176,0.23372999,-0.039,-0.74,19.595,0.673,2460903936.0
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,214,4.8899167816091955,Débil,89.7,1.4166666666666663,5.8,7.5,3.833333333333333,9.333333333333332,4.771666666666668,1.3333333333333333,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.03968091530941334,0.06025231006826149,,,1026.489990234375,-0.01668632971420414,0.0578131056689597,-0.09053939979943393,0.42445392888675726,0.749571117566963,0.973,101260828672.0,2.03,False,65.99614,54.90011,7.0407596,27.017,0.10735,0.15479,0.27021998,0.167,0.288,162.217,1.131,3776000000.0
EFX,"Equifax, Inc.",Industrials,Consulting Services,438,3.8517334628460413,Débil,89.7,6.161971830985915,3.8873239436619715,4.366197183098592,1.584507042253521,1.3943661971830985,4.701408450704226,5.492957746478874,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.02596557534711855,-0.0023847457495525244,,,161.2899932861328,-0.09714902339311204,-0.13446934373823605,-0.39544213319040145,0.06991703672393235,0.09083069015971054,1.305,18949138432.0,1.37,False,28.396126,15.855647,4.3302813,12.826,0.14275,0.10729,0.17305,0.106,0.007,120.956,0.602,947537472.0
EQR,Equity Residential,Real Estate,REIT - Residential,419,4.031413333333334,Débil,89.7,5.083333333333334,6.366666666666666,2.5,3.4166666666666665,3.166666666666667,4.771666666666668,0.5,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.005211043263739545,-0.0002843004463848455,,,,-0.08024175632844921,-0.05869612900524124,-0.15708206440389338,,0.19158066425126846,0.749,24611481600.0,0.042600002,False,28.675674,41.35888,2.273409,17.342,0.080240004,0.27974,0.27879998,0.021,-0.399,78.679,0.127,1423153408.0
EL,"Estee Lauder Companies, Inc. (T",Consumer Defensive,Household & Personal Products,443,3.8273584236453204,Débil,89.7,1.5357142857142856,2.5428571428571427,5.2857142857142865,4.571428571428572,6.485714285714286,4.670000000000001,1.4285714285714284,0.012731052298252448,0.04011658747508329,0.04604741725225074,-0.006732534589445632,-0.07657963013057023,,0.9971885087466217,0.8758219755770231,0.052264114629895,0.17311933577412897,0.014562090034125508,-0.30113485338499524,,,93.69000244140625,0.03305468873184525,0.012424896870832924,-0.22977636927485823,0.4148293935579319,0.4956694774703401,1.274,33896908800.0,1.46,False,187.38,23.940084,8.905893,16.43,0.04745,0.01209,0.07003,0.063,-0.105,242.932,1.222,1812125056.0
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers,408,4.114018885941644,Débil,89.7,1.7307692307692304,4.507692307692308,2.0,8.423076923076923,3.0307692307692307,4.706153846153847,7.384615384615385,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.0072617951904847275,0.013050176681398695,,,243.14500427246094,-0.012362862161526045,-0.037676808415342156,-0.2644006647532494,0.1882177797608413,0.30589313217743574,0.305,12714019840.0,2.38,False,22.084015,17.355104,5.153452,15.09,0.24808,0.14007,0.19096,0.028,0.032,2.56,1.246,481207744.0
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,430,3.95195816091954,Débil,89.7,2.5,5.366666666666667,1.9166666666666665,1.9999999999999998,7.033333333333332,4.771666666666668,3.6666666666666665,0.023454447864128567,0.048801876805715814,0.028563519379000844,-2.944741702476739e-05,0.02253610897088035,,0.9927717333665073,0.9516980436412839,0.0984076721680458,0.20796673347248218,0.007488697420568458,-0.03695646667839293,,,271.1700134277344,-0.052639475387442736,0.013430763355965825,-0.10608203913718695,0.1371719090318475,0.5040840411116406,0.706,18692532224.0,3.82,False,42.17263,43.04532,3.2739723,19.755,0.0771,0.20893,0.33975,0.031,-0.718,122.409,0.249,1043926720.0
